City1,City2,Hexcode1,Hexcode2,Hexcode3,Hexcode4,Hexcode5,Hexcode6,Hexcode7,Hexcode8
"Detroit, MI, USA","Cincinnati, OH, USA",#d6556d,#bf3984,#cb4679,#d5536f,#d9586a,#dd5e66,#e3685f,#e97158
"Cincinnati, OH, USA","Cincinnati, OH, USA",#d6556d,#bf3984,#cb4679,#d5536f,#d9586a,#dd5e66,#e3685f,#e97158
"Cincinnati, OH, USA","Boston, MA, USA",#d6556d,#bf3984,#cb4679,#d5536f,#d9586a,#dd5e66,#e3685f,#e97158
"Boston, MA, USA","Boston, MA, USA",#d6556d,#bf3984,#cb4679,#d5536f,#d9586a,#dc5d67,#e3685f,#e97158
"Boston, MA, USA","Princeton, NJ, USA",#d6556d,#bf3984,#cb4679,#d5536f,#d9586a,#dc5d67,#e3685f,#e97158
"Princeton, NJ, USA","Princeton, NJ, USA",#d6556d,#bf3984,#cb4679,#d5536f,#d9586a,#dc5d67,#e3685f,#e97158
"Princeton, NJ, USA","Rochester, NY, USA",#d6556d,#bf3984,#cb4679,#d5536f,#d9586a,#dc5d67,#e3685f,#e97158
"Rochester, NY, USA","Rochester, NY, USA",#d6556d,#bf3984,#cb4679,#d5536f,#d9586a,#dc5d67,#e3685f,#e97158
"Rochester, NY, USA","Washington, D.C., USA",#d6556d,#bf3984,#cb4679,#d5536f,#d9586a,#dc5d67,#e3685f,#e97158
"Washington, D.C., USA","Washington, D.C., USA",#d6556d,#bf3984,#cb4679,#d5536f,#d9586a,#dc5d67,#e3685f,#e97158
"Washington, D.C., USA","Washington, D.C., USA",#d6556d,#bf3984,#cb4679,#d5536f,#d9586a,#dc5d67,#e3685f,#e97158
"Washington, D.C., USA","Washington, D.C., USA",#d6556d,#bf3984,#cb4679,#d5536f,#d9586a,#dc5d67,#e3685f,#e97158
"Washington, D.C., USA","Milwaukee, WI, USA",#d6556d,#bf3984,#cb4679,#d45270,#d8576b,#dc5d67,#e3685f,#e87059
"Milwaukee, WI, USA","Milwaukee, WI, USA",#d7566c,#be3885,#cb4679,#d45270,#d8576b,#dc5d67,#e3685f,#e87059
"Milwaukee, WI, USA","Normal, IL, USA",#d7566c,#be3885,#cb4679,#d45270,#d8576b,#dc5d67,#e3685f,#e87059
"Normal, IL, USA","Normal, IL, USA",#d7566c,#be3885,#cb4679,#d45270,#d8576b,#dc5d67,#e3685f,#e87059
"Normal, IL, USA","Grand Rapids, MI, USA",#d7566c,#be3885,#cb4679,#d45270,#d8576b,#dc5d67,#e3685f,#e87059
"Grand Rapids, MI, USA","Grand Rapids, MI, USA",#d7566c,#be3885,#cb4679,#d45270,#d8576b,#dc5d67,#e3685f,#e87059
"Grand Rapids, MI, USA","University Park, PA, USA",#d7566c,#be3885,#ca457a,#d45270,#d8576b,#dc5d67,#e3685f,#e87059
"University Park, PA, USA","University Park, PA, USA",#d7566c,#be3885,#ca457a,#d45270,#d8576b,#dc5d67,#e3685f,#e87059
"University Park, PA, USA","Amherst, MA, USA",#d7566c,#be3885,#ca457a,#d45270,#d8576b,#dc5d67,#e3685f,#e87059
"Amherst, MA, USA","Amherst, MA, USA",#d7566c,#be3885,#ca457a,#d45270,#d8576b,#dc5d67,#e26660,#e87059
"Amherst, MA, USA","Philadelphia, PA, USA",#d7566c,#be3885,#ca457a,#d45270,#d8576b,#dc5d67,#e26660,#e87059
"Philadelphia, PA, USA","Philadelphia, PA, USA",#d7566c,#be3885,#ca457a,#d45270,#d8576b,#dc5d67,#e26660,#e87059
"Philadelphia, PA, USA","Richmond, VA, USA",#d7566c,#be3885,#ca457a,#d45270,#d8576b,#dc5d67,#e26660,#e87059
"Richmond, VA, USA","Richmond, VA, USA",#d7566c,#be3885,#ca457a,#d45270,#d8576b,#dc5d67,#e26660,#e87059
"Richmond, VA, USA","Atlanta, GA, USA",#d7566c,#be3885,#ca457a,#d45270,#d8576b,#dc5d67,#e26660,#e87059
"Atlanta, GA, USA","Atlanta, GA, USA",#d7566c,#be3885,#ca457a,#d45270,#d8576b,#dc5d67,#e26660,#e87059
"Atlanta, GA, USA","Chicago, IL, USA",#d7566c,#be3885,#ca457a,#d45270,#d8576b,#dc5d67,#e26660,#e87059
"Chicago, IL, USA","Chicago, IL, USA",#d7566c,#be3885,#ca457a,#d45270,#d8576b,#dc5d67,#e26660,#e87059
"Chicago, IL, USA","New York City, NY, USA",#d7566c,#be3885,#ca457a,#d45270,#d8576b,#db5c68,#e26660,#e87059
"New York City, NY, USA","New York City, NY, USA",#d7566c,#be3885,#ca457a,#d35171,#d7566c,#db5c68,#e26660,#e76f5a
"New York City, NY, USA","New York City, NY, USA",#d7566c,#be3885,#ca457a,#d35171,#d7566c,#db5c68,#e26660,#e76f5a
"New York City, NY, USA","New York City, NY, USA",#d8576b,#bd3786,#c9447a,#d35171,#d7566c,#da5b69,#e26561,#e76f5a
"New York City, NY, USA","New York City, NY, USA",#d8576b,#bd3786,#c9447a,#d35171,#d7566c,#da5b69,#e26561,#e76f5a
"New York City, NY, USA","New York City, NY, USA",#d8576b,#bd3786,#c9447a,#d35171,#d7566c,#da5b69,#e26561,#e76f5a
"New York City, NY, USA","New York City, NY, USA",#d8576b,#bd3786,#c9447a,#d24f71,#d6556d,#da5b69,#e26561,#e76e5b
"New York City, NY, USA","New York City, NY, USA",#d8576b,#bd3786,#c9447a,#d24f71,#d6556d,#da5b69,#e26561,#e76e5b
"New York City, NY, USA","Ambler, PA, USA",#d8576b,#bd3786,#c9447a,#d24f71,#d6556d,#da5b69,#e26561,#e76e5b
"Ambler, PA, USA","Ambler, PA, USA",#d9586a,#bc3587,#c8437b,#d24f71,#d6556d,#da5a6a,#e16462,#e76e5b
"Ambler, PA, USA","Vienna, VA, USA",#d9586a,#bc3587,#c8437b,#d24f71,#d6556d,#da5a6a,#e16462,#e76e5b
"Vienna, VA, USA","Vienna, VA, USA",#d9586a,#bc3587,#c8437b,#d24f71,#d6556d,#da5a6a,#e16462,#e76e5b
"Vienna, VA, USA","Buffalo, NY, USA",#d9586a,#bc3587,#c8437b,#d24f71,#d6556d,#da5a6a,#e16462,#e76e5b
"Buffalo, NY, USA","Buffalo, NY, USA",#d9586a,#bc3587,#c8437b,#d24f71,#d5546e,#da5a6a,#e16462,#e66c5c
"Buffalo, NY, USA","New York City, NY, USA",#d9586a,#bc3587,#c8437b,#d14e72,#d5546e,#da5a6a,#e16462,#e66c5c
"New York City, NY, USA","New York City, NY, USA",#da5a6a,#bb3488,#c7427c,#d14e72,#d5546e,#d9586a,#e06363,#e66c5c
"New York City, NY, USA","New York City, NY, USA",#da5a6a,#bb3488,#c7427c,#d14e72,#d5546e,#d9586a,#e06363,#e66c5c
"New York City, NY, USA","New York City, NY, USA",#da5a6a,#bb3488,#c7427c,#d14e72,#d5546e,#d9586a,#e06363,#e66c5c
"New York City, NY, USA","Brussels, Belgium",#da5a6a,#bb3488,#c7427c,#d14e72,#d5546e,#d9586a,#e06363,#e66c5c
"Brussels, Belgium","Brussels, Belgium",#da5a6a,#bb3488,#c7427c,#d04d73,#d5536f,#d9586a,#e06363,#e56b5d
"Brussels, Belgium","Ghent, Belgium",#da5a6a,#bb3488,#c7427c,#d04d73,#d5536f,#d9586a,#e06363,#e56b5d
"Ghent, Belgium","Ghent, Belgium",#da5a6a,#bb3488,#c7427c,#d04d73,#d5536f,#d9586a,#e06363,#e56b5d
"Ghent, Belgium","Berlin, Germany",#da5a6a,#bb3488,#c7427c,#d04d73,#d5536f,#d9586a,#df6263,#e56b5d
"Berlin, Germany","Berlin, Germany",#da5a6a,#bb3488,#c7427c,#d04d73,#d5536f,#d9586a,#df6263,#e56b5d
"Berlin, Germany","Madrid, Spain",#da5a6a,#bb3488,#c7427c,#d04d73,#d5536f,#d9586a,#df6263,#e56b5d
"Madrid, Spain","Madrid, Spain",#da5a6a,#bb3488,#c7427c,#d04d73,#d5536f,#d9586a,#df6263,#e56b5d
"Madrid, Spain","Valencia, Spain",#da5a6a,#bb3488,#c6417d,#d04d73,#d5536f,#d9586a,#df6263,#e56b5d
"Valencia, Spain","Valencia, Spain",#da5a6a,#bb3488,#c6417d,#d04d73,#d5536f,#d9586a,#df6263,#e56b5d
"Valencia, Spain","Zaragoza, Spain",#da5a6a,#bb3488,#c6417d,#d04d73,#d5536f,#d9586a,#df6263,#e56b5d
"Zaragoza, Spain","Zaragoza, Spain",#da5a6a,#bb3488,#c6417d,#d04d73,#d5536f,#d9586a,#df6263,#e56b5d
"Zaragoza, Spain","New York City, NY, USA",#da5b69,#ba3388,#c6417d,#d04d73,#d5536f,#d9586a,#df6263,#e56b5d
"New York City, NY, USA","New York City, NY, USA",#db5c68,#b83289,#c5407e,#cf4c74,#d45270,#d7566c,#de6164,#e4695e
"New York City, NY, USA","New York City, NY, USA",#db5c68,#b83289,#c5407e,#cf4c74,#d35171,#d7566c,#de6164,#e4695e
"New York City, NY, USA","New York City, NY, USA",#db5c68,#b83289,#c5407e,#cf4c74,#d35171,#d7566c,#de6164,#e4695e
"New York City, NY, USA","New York City, NY, USA",#db5c68,#b83289,#c5407e,#ce4b75,#d35171,#d7566c,#de6164,#e4695e
"New York City, NY, USA","New York City, NY, USA",#db5c68,#b83289,#c5407e,#ce4b75,#d35171,#d7566c,#de6164,#e4695e
"New York City, NY, USA","Washington, D.C., USA",#db5c68,#b83289,#c5407e,#ce4b75,#d35171,#d7566c,#de5f65,#e4695e
"Washington, D.C., USA","Washington, D.C., USA",#db5c68,#b83289,#c43e7f,#ce4b75,#d35171,#d6556d,#de5f65,#e3685f
"Washington, D.C., USA","Pittsburgh, PA, USA",#db5c68,#b83289,#c43e7f,#ce4b75,#d35171,#d6556d,#de5f65,#e3685f
"Pittsburgh, PA, USA","Pittsburgh, PA, USA",#dc5d67,#b7318a,#c43e7f,#cd4a76,#d24f71,#d6556d,#de5f65,#e3685f
"Pittsburgh, PA, USA","Philadelphia, PA, USA",#dc5d67,#b7318a,#c43e7f,#cd4a76,#d24f71,#d6556d,#dd5e66,#e3685f
"Philadelphia, PA, USA","Philadelphia, PA, USA",#dc5d67,#b7318a,#c43e7f,#cd4a76,#d24f71,#d6556d,#dd5e66,#e3685f
"Philadelphia, PA, USA","Washington, D.C., USA",#dc5d67,#b7318a,#c43e7f,#cd4a76,#d24f71,#d6556d,#dd5e66,#e3685f
"Washington, D.C., USA","Washington, D.C., USA",#dc5d67,#b7318a,#c43e7f,#cd4a76,#d24f71,#d6556d,#dd5e66,#e3685f
"Washington, D.C., USA","Wilmington, DE, USA",#dc5d67,#b7318a,#c43e7f,#cd4a76,#d24f71,#d6556d,#dd5e66,#e3685f
"Wilmington, DE, USA","Wilmington, DE, USA",#dc5d67,#b7318a,#c43e7f,#cd4a76,#d24f71,#d6556d,#dd5e66,#e3685f
"Wilmington, DE, USA","Boston, MA, USA",#dc5d67,#b7318a,#c43e7f,#cd4a76,#d24f71,#d6556d,#dd5e66,#e3685f
"Boston, MA, USA","Boston, MA, USA",#dc5d67,#b7318a,#c43e7f,#cd4a76,#d24f71,#d6556d,#dd5e66,#e3685f
"Boston, MA, USA","Ann Arbor, MI, USA",#dc5d67,#b7318a,#c43e7f,#cd4a76,#d24f71,#d6556d,#dd5e66,#e3685f
"Ann Arbor, MI, USA","Ann Arbor, MI, USA",#dc5d67,#b7318a,#c43e7f,#cd4a76,#d24f71,#d6556d,#dd5e66,#e3685f
"Ann Arbor, MI, USA","East Lansing, MI, USA",#dc5d67,#b7318a,#c43e7f,#cd4a76,#d24f71,#d6556d,#dd5e66,#e3685f
"East Lansing, MI, USA","East Lansing, MI, USA",#dc5d67,#b7318a,#c43e7f,#cd4a76,#d24f71,#d6556d,#dd5e66,#e3685f
"East Lansing, MI, USA","Chicago, IL, USA",#dc5d67,#b7318a,#c43e7f,#cd4a76,#d24f71,#d5546e,#dd5e66,#e3685f
"Chicago, IL, USA","Chicago, IL, USA",#dc5d67,#b7318a,#c33d80,#cd4a76,#d24f71,#d5546e,#dd5e66,#e3685f
"Chicago, IL, USA","Dallas, TX, USA",#dc5d67,#b7318a,#c33d80,#cd4a76,#d24f71,#d5546e,#dd5e66,#e3685f
"Dallas, TX, USA","Dallas, TX, USA",#dc5d67,#b7318a,#c33d80,#cd4a76,#d24f71,#d5546e,#dd5e66,#e3685f
"Dallas, TX, USA","Houston, TX, USA",#dc5d67,#b7318a,#c33d80,#cd4a76,#d24f71,#d5546e,#dd5e66,#e26660
"Houston, TX, USA","Houston, TX, USA",#dc5d67,#b7318a,#c33d80,#cd4a76,#d24f71,#d5546e,#dd5e66,#e26660
"Houston, TX, USA","Los Angeles, CA, USA",#dc5d67,#b7318a,#c33d80,#cd4a76,#d24f71,#d5546e,#dd5e66,#e26660
"Los Angeles, CA, USA","Los Angeles, CA, USA",#dc5d67,#b7318a,#c33d80,#cd4a76,#d14e72,#d5546e,#dd5e66,#e26660
"Los Angeles, CA, USA","Berkeley, CA, USA",#dd5e66,#b6308b,#c33d80,#cd4a76,#d14e72,#d5546e,#dd5e66,#e26660
"Berkeley, CA, USA","Berkeley, CA, USA",#dd5e66,#b6308b,#c33d80,#cd4a76,#d14e72,#d5546e,#dd5e66,#e26660
"Berkeley, CA, USA","Detroit, MI, USA",#dd5e66,#b6308b,#c33d80,#cc4977,#d14e72,#d5546e,#dc5d67,#e26660
"Detroit, MI, USA","Detroit, MI, USA",#dd5e66,#b6308b,#c33d80,#cc4977,#d14e72,#d5546e,#dc5d67,#e26660
"Detroit, MI, USA","New York City, NY, USA",#dd5e66,#b6308b,#c33d80,#cc4977,#d14e72,#d5546e,#dc5d67,#e26660
"New York City, NY, USA","New York City, NY, USA",#dd5e66,#b6308b,#c23c81,#cc4977,#d14e72,#d5536f,#dc5d67,#e26561
"New York City, NY, USA","New York City, NY, USA",#dd5e66,#b6308b,#c23c81,#cc4977,#d04d73,#d5536f,#dc5d67,#e26561
"New York City, NY, USA","New York City, NY, USA",#dd5e66,#b6308b,#c23c81,#cc4977,#d04d73,#d5536f,#dc5d67,#e26561
"New York City, NY, USA","New York City, NY, USA",#dd5e66,#b6308b,#c23c81,#cc4778,#d04d73,#d5536f,#db5c68,#e26561
"New York City, NY, USA","New York City, NY, USA",#dd5e66,#b6308b,#c23c81,#cc4778,#d04d73,#d5536f,#db5c68,#e26561
"New York City, NY, USA","Albany, NY, USA",#de5f65,#b52f8c,#c23c81,#cc4778,#d04d73,#d5536f,#db5c68,#e26561
"Albany, NY, USA","Albany, NY, USA",#de5f65,#b52f8c,#c23c81,#cc4778,#d04d73,#d5536f,#db5c68,#e26561
"Albany, NY, USA","Tokyo, Japan",#de5f65,#b52f8c,#c23c81,#cc4778,#d04d73,#d5536f,#db5c68,#e26561
"Tokyo, Japan","Tokyo, Japan",#de5f65,#b52f8c,#c23c81,#cc4778,#d04d73,#d45270,#db5c68,#e16462
"Tokyo, Japan","Kyoto, Japan",#de5f65,#b52f8c,#c13b82,#cc4778,#d04d73,#d45270,#db5c68,#e16462
"Kyoto, Japan","Kyoto, Japan",#de5f65,#b52f8c,#c13b82,#cc4778,#d04d73,#d45270,#db5c68,#e16462
"Kyoto, Japan","Osaka, Japan",#de5f65,#b52f8c,#c13b82,#cc4778,#d04d73,#d45270,#db5c68,#e16462
"Osaka, Japan","Osaka, Japan",#de5f65,#b52f8c,#c13b82,#cc4778,#d04d73,#d45270,#db5c68,#e16462
"Osaka, Japan","Kobe, Japan",#de5f65,#b52f8c,#c13b82,#cc4778,#d04d73,#d45270,#db5c68,#e16462
"Kobe, Japan","Kobe, Japan",#de5f65,#b52f8c,#c13b82,#cc4778,#d04d73,#d45270,#db5c68,#e16462
"Kobe, Japan","Nagoya, Japan",#de5f65,#b52f8c,#c13b82,#cc4778,#d04d73,#d45270,#db5c68,#e16462
"Nagoya, Japan","Nagoya, Japan",#de5f65,#b52f8c,#c13b82,#cc4778,#cf4c74,#d45270,#db5c68,#e16462
"Nagoya, Japan",Hong Kong,#de5f65,#b52f8c,#c13b82,#cc4778,#cf4c74,#d45270,#db5c68,#e16462
Hong Kong,Hong Kong,#de5f65,#b52f8c,#c13b82,#cc4778,#cf4c74,#d45270,#db5c68,#e16462
Hong Kong,"Taipei, Taiwan",#de5f65,#b52f8c,#c13b82,#cc4778,#cf4c74,#d45270,#da5b69,#e16462
"Taipei, Taiwan","Taipei, Taiwan",#de5f65,#b52f8c,#c13b82,#cc4778,#cf4c74,#d45270,#da5b69,#e16462
"Taipei, Taiwan","Pasay, Philippines",#de5f65,#b52f8c,#c13b82,#cc4778,#cf4c74,#d45270,#da5b69,#e16462
"Pasay, Philippines","Pasay, Philippines",#de5f65,#b52f8c,#c13b82,#cb4679,#cf4c74,#d45270,#da5b69,#e16462
"Pasay, Philippines","Bangkok, Thailand",#de5f65,#b52f8c,#c13b82,#cb4679,#cf4c74,#d45270,#da5b69,#e16462
"Bangkok, Thailand","Bangkok, Thailand",#de5f65,#b52f8c,#c13b82,#cb4679,#cf4c74,#d45270,#da5b69,#e16462
"Bangkok, Thailand","New Delhi, India",#de5f65,#b52f8c,#c13b82,#cb4679,#cf4c74,#d45270,#da5b69,#e16462
"New Delhi, India","New Delhi, India",#de5f65,#b52f8c,#c13b82,#cb4679,#cf4c74,#d45270,#da5b69,#e16462
"New Delhi, India","Istanbul, Turkey",#de5f65,#b52f8c,#c13b82,#cb4679,#cf4c74,#d45270,#da5b69,#e16462
"Istanbul, Turkey","Istanbul, Turkey",#de6164,#b42e8d,#c13b82,#cb4679,#cf4c74,#d45270,#da5b69,#e16462
"Istanbul, Turkey","Giza, Egypt",#de6164,#b42e8d,#c13b82,#cb4679,#cf4c74,#d45270,#da5b69,#e16462
"Giza, Egypt","Giza, Egypt",#de6164,#b42e8d,#c13b82,#cb4679,#cf4c74,#d45270,#da5b69,#e16462
"Giza, Egypt","Avignon, France",#de6164,#b42e8d,#c13b82,#cb4679,#cf4c74,#d45270,#da5b69,#e16462
"Avignon, France","Avignon, France",#de6164,#b42e8d,#c13b82,#cb4679,#cf4c74,#d35171,#da5b69,#e16462
"Avignon, France","Avignon, France",#de6164,#b42e8d,#c13b82,#cb4679,#cf4c74,#d35171,#da5b69,#e16462
"Avignon, France","Avignon, France",#de6164,#b42e8d,#c13b82,#cb4679,#cf4c74,#d35171,#da5b69,#e16462
"Avignon, France","Atlanta, GA, USA",#de6164,#b42e8d,#c13b82,#cb4679,#cf4c74,#d35171,#da5b69,#e06363
"Atlanta, GA, USA","Atlanta, GA, USA",#de6164,#b42e8d,#c03a83,#ca457a,#ce4b75,#d35171,#da5a6a,#e06363
"Atlanta, GA, USA","Atlanta, GA, USA",#de6164,#b42e8d,#c03a83,#ca457a,#ce4b75,#d35171,#da5a6a,#e06363
"Atlanta, GA, USA","Atlanta, GA, USA",#df6263,#b32c8e,#c03a83,#ca457a,#ce4b75,#d24f71,#da5a6a,#e06363
"Atlanta, GA, USA","Atlanta, GA, USA",#df6263,#b32c8e,#c03a83,#ca457a,#ce4b75,#d24f71,#da5a6a,#e06363
"Atlanta, GA, USA","Atlanta, GA, USA",#df6263,#b32c8e,#c03a83,#ca457a,#ce4b75,#d24f71,#da5a6a,#df6263
"Atlanta, GA, USA","Atlanta, GA, USA",#df6263,#b32c8e,#c03a83,#ca457a,#ce4b75,#d24f71,#da5a6a,#df6263
"Atlanta, GA, USA","Atlanta, GA, USA",#df6263,#b32c8e,#c03a83,#ca457a,#ce4b75,#d24f71,#da5a6a,#df6263
"Atlanta, GA, USA","Columbia, SC, USA",#df6263,#b32c8e,#bf3984,#ca457a,#ce4b75,#d24f71,#da5a6a,#df6263
"Columbia, SC, USA","Columbia, SC, USA",#df6263,#b32c8e,#bf3984,#ca457a,#cd4a76,#d24f71,#d9586a,#df6263
"Columbia, SC, USA","Columbia, SC, USA",#df6263,#b32c8e,#bf3984,#ca457a,#cd4a76,#d24f71,#d9586a,#df6263
"Columbia, SC, USA","Columbia, SC, USA",#df6263,#b32c8e,#bf3984,#ca457a,#cd4a76,#d24f71,#d9586a,#df6263
"Columbia, SC, USA","Indianapolis, IN, USA",#df6263,#b32c8e,#bf3984,#ca457a,#cd4a76,#d24f71,#d9586a,#df6263
"Indianapolis, IN, USA","Indianapolis, IN, USA",#df6263,#b32c8e,#bf3984,#ca457a,#cd4a76,#d24f71,#d9586a,#df6263
"Indianapolis, IN, USA","St. Louis, MO, USA",#df6263,#b32c8e,#bf3984,#ca457a,#cd4a76,#d24f71,#d9586a,#df6263
"St. Louis, MO, USA","St. Louis, MO, USA",#df6263,#b32c8e,#bf3984,#ca457a,#cd4a76,#d24f71,#d9586a,#df6263
"St. Louis, MO, USA","St. Petersburg, FL, USA",#df6263,#b32c8e,#bf3984,#c9447a,#cd4a76,#d24f71,#d9586a,#df6263
"St. Petersburg, FL, USA","St. Petersburg, FL, USA",#df6263,#b32c8e,#bf3984,#c9447a,#cd4a76,#d24f71,#d9586a,#df6263
"St. Petersburg, FL, USA","Greensboro, NC, USA",#df6263,#b32c8e,#bf3984,#c9447a,#cd4a76,#d24f71,#d9586a,#df6263
"Greensboro, NC, USA","Greensboro, NC, USA",#df6263,#b32c8e,#bf3984,#c9447a,#cd4a76,#d24f71,#d9586a,#df6263
"Greensboro, NC, USA","Greensboro, NC, USA",#df6263,#b32c8e,#bf3984,#c9447a,#cd4a76,#d24f71,#d9586a,#df6263
"Greensboro, NC, USA","Greensboro, NC, USA",#df6263,#b32c8e,#bf3984,#c9447a,#cd4a76,#d24f71,#d9586a,#df6263
"Greensboro, NC, USA","New York City, NY, USA",#df6263,#b32c8e,#bf3984,#c9447a,#cd4a76,#d24f71,#d9586a,#df6263
"New York City, NY, USA","New York City, NY, USA",#e06363,#b22b8f,#be3885,#c9447a,#cc4977,#d14e72,#d8576b,#de6164
"New York City, NY, USA","New York City, NY, USA",#e06363,#b22b8f,#be3885,#c8437b,#cc4977,#d14e72,#d8576b,#de6164
"New York City, NY, USA","New York City, NY, USA",#e06363,#b22b8f,#be3885,#c8437b,#cc4977,#d14e72,#d8576b,#de6164
"New York City, NY, USA","New York City, NY, USA",#e06363,#b22b8f,#be3885,#c8437b,#cc4977,#d14e72,#d8576b,#de6164
"New York City, NY, USA","New York City, NY, USA",#e06363,#b22b8f,#be3885,#c8437b,#cc4977,#d14e72,#d8576b,#de6164
"New York City, NY, USA","Hartford, CT, USA",#e06363,#b22b8f,#be3885,#c8437b,#cc4977,#d04d73,#d8576b,#de6164
"Hartford, CT, USA","Hartford, CT, USA",#e16462,#b12a90,#bd3786,#c7427c,#cc4778,#d04d73,#d7566c,#de5f65
"Hartford, CT, USA","Boston, MA, USA",#e16462,#b12a90,#bd3786,#c7427c,#cc4778,#d04d73,#d7566c,#de5f65
"Boston, MA, USA","Boston, MA, USA",#e16462,#b12a90,#bd3786,#c7427c,#cc4778,#d04d73,#d7566c,#de5f65
"Boston, MA, USA","Amherst, MA, USA",#e16462,#b12a90,#bd3786,#c7427c,#cc4778,#cf4c74,#d7566c,#de5f65
"Amherst, MA, USA","Amherst, MA, USA",#e16462,#b12a90,#bd3786,#c7427c,#cc4778,#cf4c74,#d7566c,#dd5e66
"Amherst, MA, USA","Philadelphia, PA, USA",#e16462,#b12a90,#bd3786,#c7427c,#cc4778,#cf4c74,#d7566c,#dd5e66
"Philadelphia, PA, USA","Philadelphia, PA, USA",#e16462,#b12a90,#bd3786,#c7427c,#cc4778,#cf4c74,#d7566c,#dd5e66
"Philadelphia, PA, USA","Washington, D.C., USA",#e16462,#b12a90,#bd3786,#c7427c,#cc4778,#cf4c74,#d7566c,#dd5e66
"Washington, D.C., USA","Washington, D.C., USA",#e16462,#b12a90,#bd3786,#c7427c,#cc4778,#cf4c74,#d7566c,#dd5e66
"Washington, D.C., USA","Chicago, IL, USA",#e16462,#b12a90,#bd3786,#c7427c,#cc4778,#cf4c74,#d7566c,#dd5e66
"Chicago, IL, USA","Chicago, IL, USA",#e16462,#b12a90,#bd3786,#c7427c,#cc4778,#cf4c74,#d7566c,#dd5e66
"Chicago, IL, USA","Milwaukee, WI, USA",#e16462,#b12a90,#bd3786,#c7427c,#cc4778,#cf4c74,#d6556d,#dd5e66
"Milwaukee, WI, USA","Milwaukee, WI, USA",#e16462,#b12a90,#bd3786,#c7427c,#cc4778,#cf4c74,#d6556d,#dd5e66
"Milwaukee, WI, USA","Vancouver, British Columbia, Canada",#e16462,#b12a90,#bd3786,#c7427c,#cb4679,#cf4c74,#d6556d,#dd5e66
"Vancouver, British Columbia, Canada","Vancouver, British Columbia, Canada",#e16462,#b12a90,#bd3786,#c7427c,#cb4679,#cf4c74,#d6556d,#dd5e66
"Vancouver, British Columbia, Canada","Seattle, WA, USA",#e16462,#b12a90,#bd3786,#c7427c,#cb4679,#cf4c74,#d6556d,#dd5e66
"Seattle, WA, USA","Seattle, WA, USA",#e26561,#b02991,#bd3786,#c7427c,#cb4679,#cf4c74,#d6556d,#dd5e66
"Seattle, WA, USA","Portland, OR, USA",#e26561,#b02991,#bd3786,#c7427c,#cb4679,#cf4c74,#d6556d,#dd5e66
"Portland, OR, USA","Portland, OR, USA",#e26561,#b02991,#bd3786,#c7427c,#cb4679,#cf4c74,#d6556d,#dd5e66
"Portland, OR, USA","San Jose, CA, USA",#e26561,#b02991,#bc3587,#c7427c,#cb4679,#cf4c74,#d6556d,#dd5e66
"San Jose, CA, USA","San Jose, CA, USA",#e26561,#b02991,#bc3587,#c7427c,#cb4679,#cf4c74,#d6556d,#dd5e66
"San Jose, CA, USA","Berkeley, CA, USA",#e26561,#b02991,#bc3587,#c6417d,#cb4679,#cf4c74,#d6556d,#dd5e66
"Berkeley, CA, USA","Berkeley, CA, USA",#e26561,#b02991,#bc3587,#c6417d,#cb4679,#cf4c74,#d6556d,#dd5e66
"Berkeley, CA, USA","Los Angeles, CA, USA",#e26561,#b02991,#bc3587,#c6417d,#cb4679,#cf4c74,#d6556d,#dd5e66
"Los Angeles, CA, USA","Los Angeles, CA, USA",#e26561,#b02991,#bc3587,#c6417d,#cb4679,#cf4c74,#d6556d,#dd5e66
"Los Angeles, CA, USA","Detroit, MI, USA",#e26561,#b02991,#bc3587,#c6417d,#cb4679,#ce4b75,#d6556d,#dc5d67
"Detroit, MI, USA","Detroit, MI, USA",#e26561,#b02991,#bc3587,#c6417d,#cb4679,#ce4b75,#d6556d,#dc5d67
"Detroit, MI, USA","New York City, NY, USA",#e26561,#b02991,#bc3587,#c6417d,#cb4679,#ce4b75,#d6556d,#dc5d67
"New York City, NY, USA","New York City, NY, USA",#e26561,#b02991,#bb3488,#c6417d,#ca457a,#ce4b75,#d5546e,#dc5d67
"New York City, NY, USA","New York City, NY, USA",#e26660,#ae2892,#bb3488,#c5407e,#ca457a,#ce4b75,#d5546e,#dc5d67
"New York City, NY, USA","New York City, NY, USA",#e26660,#ae2892,#bb3488,#c5407e,#ca457a,#ce4b75,#d5546e,#dc5d67
"New York City, NY, USA","New York City, NY, USA",#e26660,#ae2892,#bb3488,#c5407e,#ca457a,#cd4a76,#d5546e,#db5c68
"New York City, NY, USA","New York City, NY, USA",#e26660,#ae2892,#bb3488,#c5407e,#ca457a,#cd4a76,#d5546e,#db5c68
"New York City, NY, USA","Mexico City, Mexico",#e26660,#ae2892,#bb3488,#c5407e,#ca457a,#cd4a76,#d5546e,#db5c68
"Mexico City, Mexico","Mexico City, Mexico",#e26660,#ae2892,#bb3488,#c5407e,#ca457a,#cd4a76,#d5536f,#db5c68
"Mexico City, Mexico","Mexico City, Mexico",#e26660,#ae2892,#bb3488,#c5407e,#ca457a,#cd4a76,#d5536f,#db5c68
"Mexico City, Mexico","Mexico City, Mexico",#e26660,#ae2892,#bb3488,#c5407e,#ca457a,#cd4a76,#d5536f,#db5c68
